tstamp,buffers,pct_buffer,added,removed,recycled,write,sync,total,synced,longest,average
2014-07-15T11:26:10.009Z,45376,2.9,0,0,20,269.969,0.982,270.986,301,0.048,0.003
2014-07-15T11:31:13.162Z,67248,4.3,0,0,21,269.979,4.080,274.122,302,0.263,0.013
2014-07-15T11:36:08.702Z,58618,3.7,0,0,24,268.352,1.088,269.513,362,0.043,0.003
2014-07-15T11:41:10.079Z,55723,3.5,0,0,34,269.338,0.986,270.345,321,0.048,0.003
2014-07-15T11:45:03.416Z,36413,2.3,0,0,25,203.387,0.884,204.309,316,0.017,0.002
2014-07-15T11:51:10.452Z,66825,4.2,0,0,25,269.489,1.433,270.940,345,0.127,0.004
2014-07-15T11:56:10.189Z,43224,2.7,0,0,32,269.468,1.186,270.707,313,0.052,0.003
2014-07-15T12:01:02.603Z,52148,3.3,0,0,21,262.299,1.063,263.384,340,0.067,0.003
2014-07-15T12:05:14.707Z,34620,2.2,0,0,25,214.199,0.834,215.065,319,0.034,0.002
2014-07-15T12:11:10.199Z,38690,2.5,0,0,21,269.231,1.157,270.407,317,0.112,0.003
2014-07-15T12:16:10.073Z,57228,3.6,0,0,20,269.834,0.991,270.846,329,0.074,0.003
2014-07-15T12:21:09.975Z,49261,3.1,0,0,22,269.901,0.938,270.876,303,0.077,0.003
2014-07-15T12:26:10.092Z,51016,3.2,0,0,22,269.006,1.062,270.085,315,0.090,0.003
2014-07-15T12:31:10.286Z,69088,4.4,0,0,21,269.932,1.213,271.164,343,0.059,0.003
2014-07-15T12:35:55.362Z,52601,3.3,0,0,27,255.293,0.727,256.046,321,0.048,0.002
2014-07-15T12:41:10.571Z,56761,3.6,0,0,23,269.653,1.488,271.167,347,0.083,0.004
2014-07-15T12:45:14.658Z,38335,2.4,0,0,32,213.931,1.105,215.057,316,0.121,0.003
2014-07-15T12:51:10.107Z,76664,4.9,0,0,22,269.317,1.028,270.364,323,0.054,0.003
2014-07-15T12:56:10.084Z,51604,3.3,0,0,34,269.932,0.994,270.946,353,0.041,0.002
2014-07-15T13:01:02.705Z,53653,3.4,0,0,28,262.518,1.032,263.593,301,0.049,0.003
2014-07-15T13:05:18.922Z,35156,2.2,0,0,23,218.316,0.835,219.179,312,0.025,0.002
2014-07-15T13:11:09.995Z,44208,2.8,0,0,21,268.974,0.991,269.992,315,0.054,0.003
2014-07-15T13:16:11.256Z,53228,3.4,0,0,20,270.044,1.166,271.233,425,0.099,0.002
2014-07-15T13:21:11.103Z,51298,3.3,0,0,27,269.723,1.068,270.817,367,0.064,0.002
2014-07-15T13:26:11.392Z,51283,3.3,0,0,23,269.942,1.299,271.261,322,0.055,0.004
2014-07-15T13:31:11.658Z,76903,4.9,0,0,23,269.661,1.556,271.238,354,0.080,0.004
2014-07-15T13:35:59.554Z,49787,3.2,0,0,34,257.905,0.924,258.867,341,0.050,0.002
2014-07-15T13:41:11.485Z,57805,3.7,0,0,23,269.466,1.401,270.889,367,0.046,0.003
2014-07-15T13:45:18.805Z,41152,2.6,0,0,30,217.214,1.041,218.289,327,0.037,0.003
2014-07-15T13:51:10.998Z,76416,4.9,0,0,24,269.159,0.922,270.111,394,0.035,0.002
2014-07-15T13:56:12.011Z,47375,3.0,0,0,41,270.022,0.938,270.981,342,0.062,0.002
2014-07-15T14:01:09.097Z,57125,3.6,0,0,23,267.160,0.872,268.056,364,0.033,0.002
2014-07-15T14:05:44.848Z,39373,2.5,0,0,28,242.600,1.095,243.717,337,0.333,0.003
2014-07-15T14:11:11.843Z,60156,3.8,0,0,22,269.023,0.890,269.939,327,0.067,0.002
2014-07-15T14:16:11.996Z,66513,4.2,0,0,25,269.131,0.964,270.122,372,0.102,0.002
2014-07-15T14:21:13.416Z,52292,3.3,0,0,33,270.023,1.337,271.388,353,0.071,0.003
2014-07-15T14:26:12.966Z,55220,3.5,0,0,25,269.558,0.938,270.519,372,0.045,0.002
2014-07-15T14:30:56.336Z,48355,3.1,0,0,26,252.446,0.869,253.341,318,0.037,0.002
2014-07-15T14:36:05.335Z,55948,3.6,0,0,24,261.753,1.183,262.958,411,0.040,0.002
2014-07-15T14:41:13.163Z,51526,3.3,0,0,31,269.642,1.114,270.792,349,0.044,0.003
2014-07-15T14:45:05.842Z,47047,3.0,0,0,25,202.962,0.661,203.650,346,0.083,0.001
2014-07-15T14:51:09.652Z,104260,6.6,0,0,24,265.207,1.474,266.719,385,0.088,0.003
2014-07-15T14:56:13.049Z,50073,3.2,0,0,54,269.330,1.002,270.362,338,0.063,0.002
2014-07-15T15:01:13.287Z,60536,3.8,0,0,24,269.973,1.219,271.212,360,0.028,0.003
2014-07-15T15:05:28.479Z,40929,2.6,0,0,29,224.168,1.959,226.164,354,0.235,0.005
2014-07-15T15:11:13.497Z,49541,3.1,0,0,23,269.445,1.476,270.943,376,0.091,0.003
2014-07-15T15:16:13.332Z,52176,3.3,0,0,22,269.539,1.234,270.805,413,0.146,0.002
2014-07-15T15:21:13.209Z,51795,3.3,0,0,28,269.624,1.204,270.849,318,0.229,0.003
2014-07-15T15:26:13.306Z,69114,4.4,0,0,25,269.721,1.296,271.067,393,0.085,0.003
2014-07-15T15:31:13.253Z,63590,4.0,0,0,23,269.683,1.195,270.916,413,0.028,0.002
2014-07-15T15:36:00.173Z,41974,2.7,0,0,32,256.859,1.019,257.897,360,0.053,0.002
2014-07-15T15:41:13.337Z,74012,4.7,0,0,20,269.746,1.353,271.121,425,0.040,0.003
2014-07-15T15:45:39.876Z,37802,2.4,0,0,29,236.390,1.099,237.509,347,0.137,0.003
2014-07-15T15:51:13.293Z,80452,5.1,0,0,21,269.073,1.254,270.353,350,0.181,0.003
2014-07-15T15:56:13.089Z,54985,3.5,0,0,47,269.652,1.077,270.769,352,0.075,0.003
2014-07-15T16:01:00.875Z,70923,4.5,0,0,24,257.501,1.221,258.759,393,0.381,0.003
2014-07-15T16:05:36.204Z,46471,3.0,0,0,35,232.301,0.963,233.286,362,0.054,0.002
2014-07-15T16:10:45.173Z,36820,2.3,0,0,26,241.684,1.188,242.901,341,0.272,0.003
2014-07-15T16:16:13.792Z,64024,4.1,0,0,24,269.527,1.866,271.560,430,0.272,0.004
2014-07-15T16:21:13.349Z,76589,4.9,0,0,52,269.128,1.374,270.526,375,0.086,0.003
2014-07-15T16:26:13.292Z,54455,3.5,0,0,59,269.678,1.209,270.913,374,0.037,0.003
2014-07-15T16:30:22.434Z,65280,4.2,0,0,36,218.936,1.147,220.124,366,0.118,0.003
2014-07-15T16:36:13.203Z,57455,3.7,0,0,34,269.484,1.164,270.692,371,0.051,0.003
2014-07-15T16:41:13.289Z,61996,3.9,0,0,30,269.799,1.241,271.058,392,0.081,0.003
2014-07-15T16:45:48.308Z,41653,2.6,0,0,29,244.965,1.001,245.989,373,0.089,0.002
2014-07-15T16:51:13.456Z,76280,4.8,0,0,22,269.672,1.385,271.093,380,0.054,0.003
2014-07-15T16:56:01.104Z,46868,3.0,0,0,49,257.194,1.406,258.640,333,0.123,0.004
2014-07-15T17:01:04.475Z,65382,4.2,0,0,22,260.823,1.481,262.328,355,0.118,0.004
2014-07-15T17:05:44.985Z,52332,3.3,0,0,34,241.583,0.866,242.470,374,0.084,0.002
2014-07-15T17:11:14.113Z,69262,4.4,0,0,25,269.942,1.107,271.070,393,0.067,0.002
2014-07-15T17:16:14.085Z,45078,2.9,0,0,30,269.927,0.988,270.941,338,0.047,0.002
2014-07-15T17:21:13.904Z,61189,3.9,0,0,20,269.876,0.891,270.793,357,0.110,0.002
2014-07-15T17:26:13.958Z,46004,2.9,0,0,38,269.095,0.901,270.023,335,0.052,0.002
2014-07-15T17:31:05.949Z,53753,3.4,0,0,21,260.824,1.116,261.959,318,0.087,0.003
2014-07-15T17:36:03.498Z,79310,5.0,0,0,25,257.650,1.825,259.510,378,0.100,0.004
2014-07-15T17:41:14.067Z,54790,3.5,0,0,30,269.542,0.971,270.531,327,0.105,0.002
2014-07-15T17:45:44.767Z,39171,2.5,0,0,26,240.907,0.733,241.669,373,0.044,0.001
2014-07-15T17:51:14.235Z,77331,4.9,0,0,20,269.168,1.222,270.408,432,0.075,0.002
2014-07-15T17:56:14.210Z,40520,2.6,0,0,53,269.770,1.155,270.946,340,0.060,0.003
2014-07-15T18:00:40.690Z,58872,3.7,0,0,20,236.090,1.326,237.450,336,0.194,0.003
2014-07-15T18:05:48.984Z,62104,3.9,0,0,28,244.445,0.782,245.248,381,0.145,0.002
2014-07-15T18:11:15.347Z,49142,3.1,0,0,31,270.030,1.252,271.307,336,0.049,0.003
2014-07-15T18:16:15.341Z,53258,3.4,0,0,26,269.653,1.286,270.966,373,0.031,0.003
2014-07-15T18:21:15.260Z,57064,3.6,0,0,28,269.652,1.209,270.893,327,0.065,0.003
2014-07-15T18:26:15.033Z,47943,3.0,0,0,26,269.714,0.996,270.746,340,0.035,0.002
2014-07-15T18:31:15.318Z,63335,4.0,0,0,22,269.994,1.237,271.254,410,0.058,0.003
2014-07-15T18:35:41.319Z,62673,4.0,0,0,32,235.802,1.140,236.971,334,0.028,0.003
2014-07-15T18:40:59.157Z,53593,3.4,0,0,26,253.811,0.936,254.774,429,0.050,0.002
2014-07-15T18:45:44.945Z,46269,2.9,0,0,43,239.335,1.388,240.742,346,0.146,0.004
2014-07-15T18:51:16.357Z,65444,4.2,0,0,24,269.942,1.323,271.354,372,0.059,0.003
2014-07-15T18:56:16.285Z,48751,3.1,0,0,34,269.620,1.255,270.897,379,0.045,0.003
2014-07-15T19:01:07.520Z,51854,3.3,0,0,27,260.940,1.245,262.205,370,0.290,0.003
2014-07-15T19:05:59.374Z,61861,3.9,0,0,24,252.862,0.930,253.815,379,0.034,0.002
2014-07-15T19:11:16.155Z,51901,3.3,0,0,37,269.611,1.099,270.735,412,0.052,0.002
2014-07-15T19:16:16.252Z,48726,3.1,0,0,25,269.833,1.216,271.067,379,0.046,0.003
2014-07-15T19:21:16.114Z,52285,3.3,0,0,30,269.795,1.012,270.831,338,0.043,0.002
2014-07-15T19:26:16.456Z,51973,3.3,0,0,25,269.936,1.355,271.312,371,0.041,0.003
2014-07-15T19:31:16.284Z,54910,3.5,0,0,30,269.574,1.179,270.798,330,0.063,0.003
2014-07-15T19:36:05.229Z,56747,3.6,0,0,25,258.002,1.873,259.915,395,0.181,0.004
2014-07-15T19:41:16.128Z,77361,4.9,0,0,32,269.579,1.261,270.866,378,0.126,0.003
2014-07-15T19:45:49.514Z,61427,3.9,0,0,29,243.298,1.042,244.361,382,0.097,0.002
2014-07-15T19:51:16.577Z,87608,5.6,0,0,36,269.435,1.550,271.010,394,0.270,0.003
2014-07-15T19:56:16.449Z,49237,3.1,0,0,46,269.421,1.401,270.841,363,0.058,0.003
2014-07-15T20:00:45.419Z,51870,3.3,0,0,25,238.469,1.453,239.944,340,0.130,0.004
2014-07-15T20:06:05.534Z,57716,3.7,0,0,26,258.564,1.469,260.054,399,0.424,0.003
2014-07-15T20:11:16.401Z,84199,5.4,0,0,30,269.440,1.349,270.826,342,0.111,0.003
2014-07-15T20:16:16.280Z,79984,5.1,0,0,37,269.617,1.208,270.848,377,0.070,0.003
2014-07-15T20:21:16.915Z,77901,5.0,0,0,45,269.729,1.830,271.608,329,0.063,0.005
2014-07-15T20:26:10.654Z,68038,4.3,0,0,35,263.957,0.732,264.708,367,0.063,0.001
2014-07-15T20:31:16.194Z,62056,3.9,0,0,37,269.308,1.177,270.507,322,0.050,0.003
2014-07-15T20:35:58.560Z,45122,2.9,0,0,30,252.406,0.910,253.335,362,0.053,0.002
2014-07-15T20:40:59.903Z,61816,3.9,0,0,22,252.966,1.297,254.295,388,0.045,0.003
2014-07-15T20:45:02.890Z,48585,3.1,0,0,40,195.723,1.150,196.939,354,0.109,0.003
2014-07-15T20:51:16.022Z,73645,4.7,0,0,27,269.040,0.956,270.035,363,0.097,0.002
2014-07-15T20:56:15.902Z,49157,3.1,0,0,36,269.923,0.886,270.851,378,0.048,0.002
2014-07-15T21:00:44.769Z,46100,2.9,0,0,26,237.038,1.769,238.838,373,0.115,0.004
2014-07-15T21:06:10.450Z,112876,7.2,0,0,24,262.846,1.736,264.618,342,0.139,0.005
2014-07-15T21:11:12.048Z,59989,3.8,0,0,40,265.352,1.186,266.564,380,0.037,0.003
2014-07-15T21:16:16.131Z,61454,3.9,0,0,34,269.926,1.104,271.051,360,0.118,0.003
2014-07-15T21:21:16.267Z,58986,3.8,0,0,24,269.870,1.206,271.106,362,0.055,0.003
2014-07-15T21:26:16.141Z,47484,3.0,0,0,35,269.714,1.111,270.846,343,0.046,0.003
2014-07-15T21:31:16.115Z,52919,3.4,0,0,22,269.891,1.019,270.943,324,0.039,0.003
2014-07-15T21:36:02.967Z,61756,3.9,0,0,24,256.768,1.024,257.822,395,0.069,0.002
2014-07-15T21:41:17.295Z,70597,4.5,0,0,45,270.020,1.239,271.283,343,0.088,0.003
2014-07-15T21:45:57.554Z,54738,3.5,0,0,30,250.487,0.726,251.246,365,0.022,0.001
2014-07-15T21:51:17.560Z,92661,5.9,0,0,39,269.448,1.467,270.956,357,0.107,0.004
2014-07-15T21:56:17.405Z,59723,3.8,0,0,44,269.446,1.343,270.815,378,0.053,0.003
2014-07-15T22:01:10.374Z,49555,3.2,0,0,25,262.804,1.118,263.943,311,0.083,0.003
2014-07-15T22:06:03.033Z,45644,2.9,0,0,23,255.766,0.836,256.622,360,0.023,0.002
2014-07-15T22:11:17.051Z,51431,3.3,0,0,27,269.915,1.037,270.973,324,0.040,0.003
2014-07-15T22:16:16.614Z,49651,3.2,0,0,23,269.264,1.251,270.533,321,0.207,0.003
2014-07-15T22:21:17.435Z,80655,5.1,0,0,23,269.398,1.362,270.790,368,0.114,0.003
2014-07-15T22:26:11.156Z,55165,3.5,0,0,44,263.645,1.025,264.690,370,0.062,0.002
2014-07-15T22:31:17.523Z,63513,4.0,0,0,29,269.795,1.518,271.331,396,0.063,0.003
2014-07-15T22:36:14.132Z,51395,3.3,0,0,26,266.556,0.996,267.580,328,0.050,0.003
2014-07-15T22:40:43.384Z,53391,3.4,0,0,24,236.062,1.137,237.221,349,0.054,0.003
2014-07-15T22:45:50.950Z,42231,2.7,0,0,29,243.341,1.142,244.502,329,0.146,0.003
2014-07-15T22:51:18.335Z,93555,5.9,0,0,22,269.925,1.381,271.327,346,0.202,0.003
2014-07-15T22:55:31.122Z,50607,3.2,0,0,44,222.520,1.216,223.756,361,0.133,0.003
2014-07-15T23:01:18.481Z,68713,4.4,0,0,40,269.855,1.405,271.282,354,0.102,0.003
2014-07-15T23:06:08.794Z,53202,3.4,0,0,35,260.177,1.046,261.282,337,0.124,0.003
2014-07-15T23:11:18.413Z,64748,4.1,0,0,25,269.215,1.325,270.579,357,0.036,0.003
2014-07-15T23:16:18.132Z,60802,3.9,0,0,38,269.473,1.187,270.688,324,0.118,0.003
2014-07-15T23:21:18.433Z,74381,4.7,0,0,28,269.881,1.363,271.274,302,0.376,0.004
2014-07-15T23:26:18.972Z,77982,5.0,0,0,31,269.481,2.007,271.512,413,0.592,0.004
2014-07-15T23:31:17.810Z,53990,3.4,0,0,35,268.840,0.945,269.810,322,0.038,0.002
2014-07-15T23:36:02.933Z,58350,3.7,0,0,54,254.122,0.942,255.094,328,0.028,0.002
2014-07-15T23:41:17.922Z,61880,3.9,0,0,45,268.978,0.942,269.946,352,0.129,0.002
2014-07-15T23:45:33.922Z,65026,4.1,0,0,34,224.632,1.288,225.970,323,0.226,0.003
2014-07-15T23:51:17.816Z,70754,4.5,0,0,27,269.021,0.779,269.820,341,0.104,0.002
2014-07-15T23:56:18.043Z,43359,2.8,0,0,40,269.175,1.027,270.222,368,0.075,0.002
2014-07-16T00:01:03.310Z,53081,3.4,0,0,20,255.112,1.089,256.239,375,0.038,0.002
2014-07-16T00:06:13.603Z,41644,2.6,0,0,31,265.346,0.872,266.251,315,0.042,0.002
2014-07-16T00:11:17.750Z,47160,3.0,0,0,24,269.396,0.684,270.112,322,0.064,0.002
2014-07-16T00:16:17.833Z,54729,3.5,0,0,23,269.245,0.786,270.058,371,0.037,0.002
2014-07-16T00:21:17.541Z,43186,2.7,0,0,28,269.169,0.476,269.677,313,0.062,0.001
2014-07-16T00:26:17.812Z,50300,3.2,0,0,20,269.318,0.901,270.239,312,0.073,0.002
2014-07-16T00:31:14.981Z,56434,3.6,0,0,25,265.871,1.240,267.142,313,0.068,0.003
2014-07-16T00:36:19.389Z,57493,3.7,0,0,24,270.059,1.292,271.373,344,0.067,0.003
2014-07-16T00:41:19.177Z,45387,2.9,0,0,35,269.601,1.123,270.761,320,0.051,0.003
2014-07-16T00:45:32.434Z,45520,2.9,0,0,21,223.359,0.846,224.227,324,0.063,0.002
2014-07-16T00:51:09.188Z,66761,4.2,0,0,26,258.552,2.075,260.677,337,0.063,0.006
2014-07-16T00:54:51.648Z,56417,3.6,0,0,37,181.837,1.515,183.419,308,0.053,0.004
2014-07-16T01:01:20.802Z,49426,3.1,0,0,32,269.208,2.789,272.064,335,0.069,0.008
2014-07-16T01:06:18.324Z,57660,3.7,0,0,30,269.214,0.212,269.497,309,0.035,0.000
2014-07-16T01:11:18.276Z,46725,3.0,0,0,25,269.653,0.221,269.925,309,0.020,0.000
2014-07-16T01:16:26.099Z,60731,3.9,0,0,22,269.712,8.022,277.795,331,0.357,0.024
2014-07-16T01:21:19.887Z,53100,3.4,0,0,25,269.897,1.784,271.764,353,0.061,0.005
2014-07-16T01:26:18.031Z,93630,6.0,0,0,48,267.217,1.848,269.115,364,0.103,0.005
2014-07-16T01:31:19.804Z,62013,3.9,0,0,34,269.951,1.737,271.745,307,0.050,0.005
2014-07-16T01:36:16.325Z,63108,4.0,0,0,22,265.003,2.454,267.494,325,0.094,0.007
2014-07-16T01:41:19.354Z,53718,3.4,0,0,26,269.624,1.313,270.996,315,0.073,0.004
2014-07-16T01:45:41.241Z,59227,3.8,0,0,23,231.609,1.215,232.857,366,0.061,0.003
2014-07-16T01:51:19.921Z,97665,6.2,0,0,32,269.682,1.892,271.611,376,0.095,0.005
2014-07-16T01:56:19.267Z,69973,4.4,0,0,41,269.111,1.183,270.316,315,0.069,0.003
2014-07-16T02:01:15.890Z,36973,2.4,0,0,25,266.644,0.924,267.594,324,0.071,0.002
2014-07-16T02:06:12.781Z,38543,2.5,0,0,17,262.918,0.915,263.856,319,0.030,0.002
2014-07-16T02:11:19.131Z,35732,2.3,0,0,23,269.230,1.064,270.313,301,0.028,0.003
2014-07-16T02:16:19.216Z,48414,3.1,0,0,18,269.915,1.119,271.057,321,0.273,0.003
2014-07-16T02:21:19.471Z,66739,4.2,0,0,22,269.807,1.367,271.228,333,0.108,0.004
2014-07-16T02:26:18.730Z,49267,3.1,0,0,33,269.495,0.700,270.228,328,0.073,0.002
2014-07-16T02:31:18.831Z,35524,2.3,0,0,24,269.220,0.832,270.070,306,0.035,0.002
2014-07-16T02:36:19.138Z,47835,3.0,0,0,17,269.183,1.072,270.278,356,0.065,0.003
2014-07-16T02:41:17.317Z,53450,3.4,0,0,22,268.138,0.980,269.150,347,0.037,0.002
2014-07-16T02:45:12.592Z,41667,2.6,0,0,29,203.493,0.713,204.242,348,0.059,0.002
2014-07-16T02:51:19.411Z,63569,4.0,0,0,25,269.274,1.403,270.724,350,0.089,0.004
2014-07-16T02:56:18.885Z,62893,4.0,0,0,38,269.559,0.876,270.455,299,0.042,0.002
2014-07-16T03:00:35.438Z,34468,2.2,0,0,24,225.270,1.234,226.522,311,0.197,0.003
2014-07-16T03:06:17.459Z,53730,3.4,0,0,19,267.939,0.974,268.947,362,0.051,0.002
2014-07-16T03:11:18.926Z,45216,2.9,0,0,35,269.582,0.835,270.435,323,0.042,0.002
2014-07-16T03:16:18.840Z,51156,3.3,0,0,21,269.036,0.825,269.883,322,0.114,0.002
2014-07-16T03:21:18.950Z,45299,2.9,0,0,24,269.177,0.878,270.080,343,0.023,0.002
2014-07-16T03:26:18.754Z,51124,3.3,0,0,25,269.003,0.739,269.773,308,0.078,0.002
2014-07-16T03:31:18.618Z,37824,2.4,0,0,22,269.238,0.576,269.833,291,0.027,0.001
2014-07-16T03:36:12.172Z,67919,4.3,0,0,19,262.187,1.299,263.524,316,0.140,0.004
2014-07-16T03:41:18.791Z,46769,3.0,0,0,25,269.699,0.869,270.585,344,0.022,0.002
2014-07-16T03:45:33.606Z,40704,2.6,0,0,26,223.894,0.868,224.787,314,0.070,0.002
2014-07-16T03:51:19.553Z,56725,3.6,0,0,23,269.315,1.531,270.871,310,0.107,0.004
2014-07-16T03:56:19.106Z,46086,2.9,0,0,31,269.472,1.011,270.523,300,0.106,0.003
2014-07-16T04:01:19.186Z,37702,2.4,0,0,21,269.929,1.099,271.050,305,0.037,0.003
2014-07-16T04:06:14.621Z,47370,3.0,0,0,17,265.268,1.115,266.405,323,0.067,0.003
2014-07-16T04:11:14.535Z,33902,2.2,0,0,22,264.541,1.318,265.878,307,0.046,0.004
2014-07-16T04:16:19.280Z,54168,3.4,0,0,18,269.462,1.218,270.709,336,0.046,0.003
2014-07-16T04:21:19.105Z,38696,2.5,0,0,42,269.736,1.040,270.797,287,0.035,0.003
2014-07-16T04:26:19.179Z,59636,3.8,0,0,18,269.857,1.167,271.047,298,0.098,0.003
2014-07-16T04:31:19.281Z,43176,2.7,0,0,24,269.861,1.189,271.072,280,0.046,0.004
2014-07-16T04:36:19.233Z,47223,3.0,0,0,19,269.781,1.146,270.947,305,0.042,0.003
2014-07-16T04:41:13.461Z,46382,2.9,0,0,22,264.285,0.894,265.198,324,0.036,0.002
2014-07-16T04:45:31.062Z,39782,2.5,0,0,24,221.851,0.694,222.566,318,0.076,0.002
2014-07-16T04:51:19.277Z,58081,3.7,0,0,23,269.924,1.195,271.137,310,0.052,0.003
2014-07-16T04:56:18.898Z,44814,2.8,0,0,29,269.689,0.872,270.595,299,0.148,0.002
2014-07-16T05:01:10.020Z,55295,3.5,0,0,20,260.202,0.894,261.114,297,0.103,0.003
2014-07-16T05:06:16.015Z,42477,2.7,0,0,21,266.759,1.202,267.981,313,0.059,0.003
2014-07-16T05:11:19.000Z,32844,2.1,0,0,20,270.021,0.911,270.952,289,0.051,0.003
2014-07-16T05:16:20.050Z,55891,3.6,0,0,19,270.035,0.953,271.020,357,0.084,0.002
2014-07-16T05:21:19.978Z,41272,2.6,0,0,30,269.940,0.925,270.897,302,0.044,0.003
2014-07-16T05:26:20.097Z,45020,2.9,0,0,20,269.057,1.009,270.101,345,0.034,0.002
2014-07-16T05:31:19.973Z,40459,2.6,0,0,21,269.944,0.880,270.846,305,0.032,0.002
2014-07-16T05:36:20.880Z,46109,2.9,0,0,19,269.996,0.858,270.877,317,0.062,0.002
2014-07-16T05:41:21.034Z,46094,2.9,0,0,22,269.092,1.003,270.122,304,0.059,0.003
2014-07-16T05:45:39.129Z,47066,3.0,0,0,21,227.929,1.102,229.065,347,0.115,0.003
2014-07-16T05:51:20.894Z,68316,4.3,0,0,33,269.690,0.984,270.693,312,0.064,0.003
2014-07-16T05:56:04.228Z,58263,3.7,0,0,38,252.113,1.180,253.321,319,0.070,0.003
2014-07-16T06:01:16.943Z,47785,3.0,0,0,25,265.701,0.952,266.677,305,0.076,0.003
2014-07-16T06:06:15.184Z,50827,3.2,0,0,26,263.557,0.618,264.206,316,0.059,0.001
2014-07-16T06:11:20.817Z,46080,2.9,0,0,23,269.609,0.960,270.597,304,0.078,0.003
2014-07-16T06:16:20.864Z,63020,4.0,0,0,22,269.091,0.912,270.031,337,0.038,0.002
2014-07-16T06:21:21.029Z,79508,5.1,0,0,31,269.166,0.936,270.134,334,0.088,0.002
2014-07-16T06:26:21.086Z,50034,3.2,0,0,31,269.807,1.200,271.026,356,0.143,0.003
2014-07-16T06:31:21.110Z,54871,3.5,0,0,23,269.852,1.108,270.995,310,0.187,0.003
2014-07-16T06:36:20.774Z,47599,3.0,0,0,24,269.699,0.911,270.634,313,0.089,0.002
2014-07-16T06:41:14.889Z,56245,3.6,0,0,49,263.221,0.839,264.083,306,0.030,0.002
2014-07-16T06:45:26.772Z,39226,2.5,0,0,39,214.900,0.925,215.846,324,0.165,0.002
2014-07-16T06:51:20.901Z,67968,4.3,0,0,31,269.205,0.816,270.045,348,0.059,0.002
2014-07-16T06:56:20.566Z,44995,2.9,0,0,42,269.061,0.553,269.634,310,0.038,0.001
2014-07-16T07:01:15.322Z,46172,2.9,0,0,19,263.671,1.028,264.725,326,0.050,0.003
2014-07-16T07:06:20.901Z,40380,2.6,0,0,21,269.651,0.872,270.545,322,0.064,0.002
2014-07-16T07:11:20.888Z,36112,2.3,0,0,22,269.114,0.819,269.955,291,0.043,0.002
2014-07-16T07:16:21.276Z,46989,3.0,0,0,20,269.077,1.252,270.357,318,0.205,0.003
2014-07-16T07:21:21.390Z,57163,3.6,0,0,20,269.740,1.321,271.084,350,0.092,0.003
2014-07-16T07:26:21.310Z,54035,3.4,0,0,24,269.635,1.230,270.890,347,0.053,0.003
2014-07-16T07:31:21.090Z,47334,3.0,0,0,26,269.676,1.053,270.749,289,0.066,0.003
2014-07-16T07:36:21.091Z,43605,2.8,0,0,22,269.870,1.083,270.971,318,0.126,0.003
2014-07-16T07:41:20.948Z,36063,2.3,0,0,20,269.912,0.893,270.827,309,0.053,0.002
2014-07-16T07:45:01.730Z,31997,2.0,0,0,18,189.843,0.870,190.755,358,0.055,0.002
2014-07-16T07:51:21.081Z,64472,4.1,0,0,20,269.166,1.060,270.250,347,0.072,0.003
2014-07-16T07:56:21.280Z,42757,2.7,0,0,34,269.954,1.184,271.168,302,0.148,0.003
2014-07-16T08:01:13.198Z,52188,3.3,0,0,19,261.795,1.070,262.888,312,0.059,0.003
2014-07-16T08:06:15.687Z,60491,3.8,0,0,23,264.146,1.276,265.450,347,0.102,0.003
2014-07-16T08:10:48.473Z,37903,2.4,0,0,30,237.060,0.669,237.750,302,0.056,0.002
2014-07-16T08:16:21.045Z,46393,2.9,0,0,19,269.489,0.994,270.508,310,0.184,0.003
2014-07-16T08:21:21.437Z,45161,2.9,0,0,22,269.975,1.369,271.365,340,0.100,0.004
2014-07-16T08:26:20.967Z,43178,2.7,0,0,22,269.569,0.899,270.500,321,0.048,0.002
2014-07-16T08:31:22.135Z,51199,3.3,0,0,19,269.012,2.092,271.137,333,0.101,0.006
2014-07-16T08:36:21.025Z,47151,3.0,0,0,25,269.881,0.962,270.862,315,0.061,0.003
2014-07-16T08:41:09.239Z,47285,3.0,0,0,20,258.559,0.604,259.184,314,0.051,0.001
2014-07-16T08:45:22.859Z,32542,2.1,0,0,23,211.394,1.167,212.580,334,0.237,0.003
2014-07-16T08:51:21.223Z,84074,5.3,0,0,20,269.066,1.177,270.274,315,0.286,0.003
2014-07-16T08:56:20.976Z,51401,3.3,0,0,41,269.799,0.900,270.724,317,0.186,0.002
2014-07-16T09:00:59.052Z,42220,2.7,0,0,23,246.909,1.101,248.045,303,0.065,0.003
2014-07-16T09:05:50.413Z,37985,2.4,0,0,22,238.700,0.575,239.308,307,0.041,0.001
2014-07-16T09:10:43.605Z,47741,3.0,0,0,21,231.213,0.894,232.134,337,0.067,0.002
2014-07-16T09:16:22.014Z,52452,3.3,0,0,33,269.319,0.941,270.342,334,0.190,0.002
2014-07-16T09:21:15.479Z,47897,3.0,0,0,23,263.772,0.635,264.435,299,0.028,0.002
2014-07-16T09:26:22.058Z,41051,2.6,0,0,22,269.453,1.055,270.542,312,0.292,0.003
2014-07-16T09:31:22.233Z,67691,4.3,0,0,20,269.803,1.323,271.146,333,0.058,0.003
2014-07-16T09:36:14.288Z,45182,2.9,0,0,32,261.964,1.013,263.024,323,0.106,0.003
2014-07-16T09:41:21.935Z,47456,3.0,0,0,22,269.681,0.906,270.612,321,0.072,0.002
